duration,src_bytes,dst_bytes,packet_count,protocol,failed_logins,attack_type
55,523,977,26,UDP,0,Normal
1,6574,325,180,TCP,0,DDoS
4,270,72,255,UDP,0,PortScan
8,248,107,218,UDP,0,PortScan
4,6305,119,374,TCP,0,DDoS
4,209,193,123,TCP,0,PortScan
49,2161,689,7,TCP,0,Normal
32,275,148,48,UDP,4,BruteForce
4,4647,61,901,TCP,0,DDoS
7,63,55,283,UDP,0,PortScan
3,460,118,103,UDP,0,PortScan
9,225,182,109,TCP,0,PortScan
1,7038,352,889,TCP,0,DDoS
14,1175,1607,8,UDP,0,Normal
6,146,120,297,TCP,0,PortScan
7,118,131,98,TCP,0,PortScan
1,7028,155,215,TCP,0,DDoS
58,634,758,39,TCP,0,Normal
4,6978,411,959,TCP,0,DDoS
3,5778,300,144,TCP,0,DDoS
58,2735,1133,33,TCP,0,Normal
13,694,763,26,UDP,0,Normal
3,394,188,60,UDP,0,PortScan
5,300,68,207,TCP,0,PortScan
32,298,212,52,UDP,5,BruteForce
1,9111,178,238,TCP,0,DDoS
10,192,175,118,TCP,0,PortScan
50,799,132,34,UDP,0,Normal
8,282,82,279,TCP,0,PortScan
14,692,336,60,UDP,3,BruteForce
5,7551,437,605,TCP,0,DDoS
34,186,171,76,UDP,9,BruteForce
34,298,408,55,UDP,5,BruteForce
23,480,456,86,UDP,10,BruteForce
6,154,35,276,TCP,0,PortScan
8,237,46,104,TCP,0,PortScan
5,3678,431,103,TCP,0,DDoS
5,7983,386,511,TCP,0,DDoS
33,757,176,89,UDP,5,BruteForce
5,3678,390,843,TCP,0,DDoS
1,403,101,188,UDP,0,PortScan
1,8120,259,539,TCP,0,DDoS
45,215,891,42,UDP,0,Normal
28,1307,409,8,UDP,0,Normal
3,457,83,94,UDP,0,PortScan
21,142,266,53,UDP,7,BruteForce
43,1288,1646,35,TCP,0,Normal
27,1841,131,32,UDP,0,Normal
2,351,174,110,UDP,0,PortScan
25,302,99,62,UDP,6,BruteForce
38,964,191,37,UDP,9,BruteForce
20,616,234,67,UDP,3,BruteForce
9,158,43,270,TCP,0,PortScan
1,114,134,223,TCP,0,PortScan
55,2371,1988,39,TCP,0,Normal
6,729,1305,17,UDP,0,Normal
36,148,171,75,UDP,3,BruteForce
5,200,144,174,UDP,0,PortScan
2,7839,160,541,TCP,0,DDoS
17,577,64,75,UDP,7,BruteForce
2,457,20,298,UDP,0,PortScan
27,366,69,97,UDP,8,BruteForce
2,326,125,258,TCP,0,PortScan
44,2233,269,15,UDP,0,Normal
28,309,1298,11,UDP,0,Normal
1,235,72,298,UDP,0,PortScan
2,7372,314,566,TCP,0,DDoS
7,240,191,240,TCP,0,PortScan
2,289,190,140,TCP,0,PortScan
3,9512,427,565,TCP,0,DDoS
7,95,74,215,TCP,0,PortScan
4,4485,479,599,TCP,0,DDoS
24,662,249,91,UDP,8,BruteForce
7,125,90,133,TCP,0,PortScan
18,865,54,66,UDP,8,BruteForce
10,1455,1245,16,TCP,0,Normal
36,2077,771,35,UDP,0,Normal
1,354,133,253,UDP,0,PortScan
9,73,116,63,TCP,0,PortScan
10,282,168,245,UDP,0,PortScan
52,961,100,19,TCP,0,Normal
6,184,115,54,TCP,0,PortScan
10,354,59,200,TCP,0,PortScan
3,425,200,159,TCP,0,PortScan
51,2732,599,15,UDP,0,Normal
20,991,510,49,TCP,0,Normal
8,164,75,269,TCP,0,PortScan
25,838,87,65,UDP,8,BruteForce
8,319,26,154,UDP,0,PortScan
15,2763,585,48,TCP,0,Normal
21,929,342,11,UDP,5,BruteForce
43,2481,1335,49,TCP,0,Normal
38,730,215,68,UDP,5,BruteForce
25,668,71,100,UDP,3,BruteForce
21,775,166,37,UDP,10,BruteForce
3,6222,166,584,TCP,0,DDoS
3,81,49,119,UDP,0,PortScan
30,745,323,30,UDP,6,BruteForce
35,694,177,11,UDP,9,BruteForce
21,179,437,72,UDP,3,BruteForce
2,261,26,262,TCP,0,PortScan
4,394,98,289,UDP,0,PortScan
15,1927,504,30,UDP,0,Normal
8,166,115,187,UDP,0,PortScan
2,262,155,219,UDP,0,PortScan
50,384,427,35,TCP,0,Normal
21,1968,1143,22,UDP,0,Normal
10,372,154,50,UDP,0,Normal
4,6577,344,749,TCP,0,DDoS
36,460,382,98,UDP,6,BruteForce
2,3167,249,478,TCP,0,DDoS
35,1212,322,18,TCP,0,Normal
26,1480,1018,50,TCP,0,Normal
5,5781,101,757,TCP,0,DDoS
20,636,422,75,UDP,6,BruteForce
2,4785,76,881,TCP,0,DDoS
39,757,493,66,UDP,5,BruteForce
3,7067,228,132,TCP,0,DDoS
4,5168,54,239,TCP,0,DDoS
8,269,157,77,UDP,0,PortScan
3,8560,418,213,TCP,0,DDoS
3,6287,387,988,TCP,0,DDoS
31,269,126,20,UDP,9,BruteForce
11,906,284,23,UDP,5,BruteForce
31,838,330,15,UDP,5,BruteForce
38,122,138,30,UDP,9,BruteForce
7,448,149,180,UDP,0,PortScan
33,2439,1754,21,TCP,0,Normal
22,582,419,35,TCP,0,Normal
35,522,210,92,UDP,9,BruteForce
14,678,140,50,UDP,6,BruteForce
5,182,83,291,TCP,0,PortScan
21,1968,1968,8,TCP,0,Normal
15,706,241,15,UDP,4,BruteForce
31,228,381,97,UDP,10,BruteForce
24,781,436,49,UDP,4,BruteForce
3,364,165,272,TCP,0,PortScan
4,151,140,228,TCP,0,PortScan
2,357,142,111,UDP,0,PortScan
4,100,54,294,TCP,0,PortScan
38,180,99,64,UDP,8,BruteForce
22,115,322,97,UDP,7,BruteForce
22,1339,1281,36,TCP,0,Normal
12,311,57,50,UDP,8,BruteForce
2,8378,198,791,TCP,0,DDoS
6,1235,300,5,TCP,0,Normal
12,515,1420,31,UDP,0,Normal
1,4054,493,591,TCP,0,DDoS
2,8160,301,281,TCP,0,DDoS
37,488,84,42,UDP,5,BruteForce
6,396,195,300,UDP,0,PortScan
5,5988,304,862,TCP,0,DDoS
2,8625,160,293,TCP,0,DDoS
4,109,142,144,TCP,0,PortScan
32,185,851,24,UDP,0,Normal
16,649,144,32,UDP,3,BruteForce
25,1320,477,27,TCP,0,Normal
1,481,79,145,UDP,0,PortScan
5,425,67,285,UDP,0,PortScan
18,907,433,77,UDP,4,BruteForce
39,113,334,30,UDP,7,BruteForce
38,393,429,82,UDP,3,BruteForce
21,2317,614,17,UDP,0,Normal
58,2165,154,19,UDP,0,Normal
12,497,438,49,TCP,0,Normal
3,83,109,249,UDP,0,PortScan
5,365,102,263,UDP,0,PortScan
28,1648,472,50,UDP,0,Normal
55,2647,634,42,TCP,0,Normal
9,161,42,150,UDP,0,PortScan
16,237,1745,37,UDP,0,Normal
10,73,52,173,TCP,0,PortScan
5,4773,227,714,TCP,0,DDoS
5,416,181,120,UDP,0,PortScan
13,697,377,55,UDP,6,BruteForce
56,551,1911,21,UDP,0,Normal
38,1873,1523,13,TCP,0,Normal
7,342,120,77,UDP,0,PortScan
20,1171,952,30,TCP,0,Normal
3,403,194,238,UDP,0,PortScan
21,860,223,98,UDP,9,BruteForce
4,75,47,195,TCP,0,PortScan
1,72,144,95,TCP,0,PortScan
6,447,64,216,TCP,0,PortScan
6,2467,1124,30,TCP,0,Normal
5,9614,201,242,TCP,0,DDoS
1,182,107,164,TCP,0,PortScan
5,6825,281,566,TCP,0,DDoS
2,3047,78,779,TCP,0,DDoS
15,655,377,44,UDP,3,BruteForce
11,2867,182,48,TCP,0,Normal
33,160,181,83,UDP,4,BruteForce
31,2775,1914,28,TCP,0,Normal
2,6436,449,824,TCP,0,DDoS
24,946,266,52,UDP,10,BruteForce
10,310,164,172,UDP,0,PortScan
4,5806,259,277,TCP,0,DDoS
48,1915,454,12,TCP,0,Normal
38,648,289,22,UDP,3,BruteForce
43,151,1253,11,TCP,0,Normal
6,261,112,169,TCP,0,PortScan
13,1415,1588,24,TCP,0,Normal
18,108,384,14,UDP,9,BruteForce
10,441,76,276,UDP,0,PortScan
4,5575,472,522,TCP,0,DDoS
6,74,125,223,TCP,0,PortScan
19,927,324,55,UDP,7,BruteForce
12,220,857,48,UDP,0,Normal
23,766,243,45,UDP,8,BruteForce
16,936,372,67,UDP,9,BruteForce
56,2494,368,7,UDP,0,Normal
4,115,77,268,UDP,0,PortScan
41,134,746,31,UDP,0,Normal
1,3831,303,413,TCP,0,DDoS
2,9023,448,862,TCP,0,DDoS
23,1032,578,14,UDP,0,Normal
25,752,374,33,UDP,6,BruteForce
18,624,456,45,UDP,5,BruteForce
5,1024,1288,33,TCP,0,Normal
3,3501,233,878,TCP,0,DDoS
2,8316,127,412,TCP,0,DDoS
38,1867,673,45,TCP,0,Normal
19,317,332,18,UDP,8,BruteForce
16,754,481,76,UDP,9,BruteForce
53,584,1022,7,UDP,0,Normal
3,7699,432,471,TCP,0,DDoS
4,8101,268,914,TCP,0,DDoS
4,3715,276,396,TCP,0,DDoS
41,1886,742,7,UDP,0,Normal
28,804,82,93,UDP,7,BruteForce
8,436,185,61,UDP,0,PortScan
6,160,164,68,UDP,0,PortScan
20,495,351,27,UDP,5,BruteForce
27,233,471,18,UDP,4,BruteForce
28,2125,1612,7,UDP,0,Normal
11,1582,1449,48,UDP,0,Normal
19,660,463,70,UDP,8,BruteForce
56,1538,1099,39,UDP,0,Normal
24,378,75,32,UDP,8,BruteForce
5,4224,421,688,TCP,0,DDoS
3,7325,265,473,TCP,0,DDoS
4,4443,369,129,TCP,0,DDoS
31,2534,1544,9,UDP,0,Normal
38,991,402,48,UDP,5,BruteForce
4,7151,60,673,TCP,0,DDoS
40,722,131,30,UDP,3,BruteForce
24,566,443,18,UDP,5,BruteForce
12,406,232,16,UDP,9,BruteForce
2,6699,274,312,TCP,0,DDoS
8,194,69,222,TCP,0,PortScan
27,849,429,31,UDP,10,BruteForce
10,122,40,156,TCP,0,PortScan
32,684,490,73,UDP,5,BruteForce
6,433,129,272,TCP,0,PortScan
2,8495,483,818,TCP,0,DDoS
8,54,75,150,TCP,0,PortScan
5,220,74,300,UDP,0,PortScan
22,361,248,17,UDP,9,BruteForce
34,214,880,19,UDP,0,Normal
6,135,167,190,TCP,0,PortScan
10,108,92,20,UDP,9,BruteForce
5,870,538,46,UDP,0,Normal
53,2236,702,10,UDP,0,Normal
9,116,23,67,UDP,0,PortScan
23,654,176,37,UDP,8,BruteForce
18,879,183,82,UDP,8,BruteForce
3,7585,238,413,TCP,0,DDoS
4,360,82,236,TCP,0,PortScan
14,296,242,48,UDP,4,BruteForce
4,8136,78,639,TCP,0,DDoS
11,1171,453,12,UDP,0,Normal
38,166,162,85,UDP,8,BruteForce
28,1776,256,35,UDP,0,Normal
1,6755,415,150,TCP,0,DDoS
2,419,142,250,TCP,0,PortScan
5,2242,1396,43,UDP,0,Normal
1,4008,493,357,TCP,0,DDoS
1,333,49,154,UDP,0,PortScan
4,454,112,98,TCP,0,PortScan
7,163,39,250,TCP,0,PortScan
6,68,88,88,TCP,0,PortScan
3,4885,446,115,TCP,0,DDoS
3,6637,169,312,TCP,0,DDoS
11,681,257,62,UDP,4,BruteForce
22,214,264,45,TCP,0,Normal
2,4353,108,678,TCP,0,DDoS
15,565,238,19,UDP,3,BruteForce
28,524,399,30,UDP,6,BruteForce
23,2308,908,27,TCP,0,Normal
48,2648,1697,50,TCP,0,Normal
39,804,491,71,UDP,7,BruteForce
52,1808,707,13,UDP,0,Normal
4,6520,160,699,TCP,0,DDoS
57,1997,1040,17,TCP,0,Normal
2,6745,285,566,TCP,0,DDoS
22,780,130,79,UDP,10,BruteForce
1,8824,293,795,TCP,0,DDoS
15,1852,1370,37,UDP,0,Normal
3,9263,295,845,TCP,0,DDoS
53,430,1438,25,TCP,0,Normal
1,3028,186,757,TCP,0,DDoS
1,428,196,296,UDP,0,PortScan
7,419,20,146,TCP,0,PortScan
3,8737,212,127,TCP,0,DDoS
40,1989,1273,13,TCP,0,Normal
23,1223,819,42,UDP,0,Normal
22,239,182,41,UDP,10,BruteForce
3,7953,500,135,TCP,0,DDoS
22,489,1465,48,UDP,0,Normal
8,65,161,204,UDP,0,PortScan
37,709,278,21,UDP,3,BruteForce
57,2039,1427,13,UDP,0,Normal
55,2274,1142,18,TCP,0,Normal
9,171,50,293,UDP,0,PortScan
2,71,60,181,UDP,0,PortScan
33,1227,1436,42,UDP,0,Normal
22,371,396,44,UDP,0,Normal
1,143,196,230,TCP,0,PortScan
4,8963,397,462,TCP,0,DDoS
41,1849,108,42,TCP,0,Normal
2,4822,258,620,TCP,0,DDoS
2,332,57,224,UDP,0,PortScan
4,5273,487,654,TCP,0,DDoS
3,8709,372,369,TCP,0,DDoS
8,83,52,63,UDP,0,PortScan
4,257,34,229,UDP,0,PortScan
5,3509,104,437,TCP,0,DDoS
2,5442,355,513,TCP,0,DDoS
19,1845,204,19,TCP,0,Normal
4,4454,154,160,TCP,0,DDoS
9,61,185,296,UDP,0,PortScan
14,253,187,53,UDP,5,BruteForce
6,138,116,282,UDP,0,PortScan
37,791,357,13,UDP,5,BruteForce
6,135,94,233,UDP,0,PortScan
30,638,1092,5,TCP,0,Normal
40,657,376,60,UDP,8,BruteForce
5,451,151,173,UDP,0,PortScan
42,918,517,42,UDP,0,Normal
10,205,39,252,UDP,0,PortScan
9,172,159,209,TCP,0,PortScan
4,3443,201,546,TCP,0,DDoS
29,807,304,34,UDP,7,BruteForce
27,644,288,33,UDP,6,BruteForce
6,97,177,277,UDP,0,PortScan
57,2127,366,33,UDP,0,Normal
24,1096,473,47,UDP,0,Normal
5,9042,210,730,TCP,0,DDoS
37,722,368,79,UDP,7,BruteForce
12,122,84,62,UDP,3,BruteForce
2,352,121,265,TCP,0,PortScan
49,835,454,33,TCP,0,Normal
2,9178,88,328,TCP,0,DDoS
45,297,405,39,TCP,0,Normal
15,745,273,24,UDP,3,BruteForce
2,8304,342,637,TCP,0,DDoS
48,1505,755,26,TCP,0,Normal
54,2918,817,42,UDP,0,Normal
18,755,472,42,UDP,4,BruteForce
25,750,236,41,UDP,4,BruteForce
1,6728,427,791,TCP,0,DDoS
56,641,575,28,TCP,0,Normal
12,2470,784,5,TCP,0,Normal
2,269,170,113,UDP,0,PortScan
4,442,75,83,UDP,0,PortScan
37,465,102,57,UDP,3,BruteForce
36,827,1287,40,UDP,0,Normal
11,380,163,61,UDP,4,BruteForce
10,389,57,199,UDP,0,PortScan
5,285,100,265,TCP,0,PortScan
40,173,71,29,UDP,4,BruteForce
24,483,151,53,UDP,3,BruteForce
2,6615,344,863,TCP,0,DDoS
1,8207,239,947,TCP,0,DDoS
40,697,305,79,UDP,5,BruteForce
6,109,150,96,TCP,0,PortScan
8,235,22,242,TCP,0,PortScan
4,61,140,271,UDP,0,PortScan
7,150,96,63,UDP,0,PortScan
40,207,161,33,UDP,7,BruteForce
5,9968,305,622,TCP,0,DDoS
50,1284,604,15,UDP,0,Normal
55,772,321,14,UDP,0,Normal
4,397,117,271,TCP,0,PortScan
20,952,390,61,UDP,5,BruteForce
13,911,421,67,UDP,9,BruteForce
17,1634,1743,43,UDP,0,Normal
5,214,164,214,TCP,0,PortScan
1,294,32,128,TCP,0,PortScan
39,654,143,86,UDP,9,BruteForce
11,126,109,22,UDP,4,BruteForce
2,9981,139,878,TCP,0,DDoS
33,373,324,11,UDP,6,BruteForce
18,990,224,90,UDP,7,BruteForce
20,879,97,64,UDP,8,BruteForce
3,406,187,103,UDP,0,PortScan
28,967,405,18,UDP,10,BruteForce
5,8817,184,285,TCP,0,DDoS
32,586,136,24,UDP,8,BruteForce
6,241,40,97,UDP,0,PortScan
15,1430,1122,29,TCP,0,Normal
5,183,82,265,TCP,0,PortScan
6,51,126,233,TCP,0,PortScan
6,494,94,233,UDP,0,PortScan
55,1756,1093,18,TCP,0,Normal
5,3231,183,800,TCP,0,DDoS
40,2700,1456,41,UDP,0,Normal
9,164,67,259,UDP,0,PortScan
19,2770,1129,20,TCP,0,Normal
24,1993,860,30,UDP,0,Normal
45,660,1442,43,UDP,0,Normal
40,1041,503,10,UDP,0,Normal
50,344,1296,19,TCP,0,Normal
8,2741,1674,50,UDP,0,Normal
9,146,193,132,UDP,0,PortScan
1,5685,193,770,TCP,0,DDoS
1,500,32,151,TCP,0,PortScan
24,446,397,47,UDP,3,BruteForce
5,6688,482,304,TCP,0,DDoS
2,110,26,86,UDP,0,PortScan
17,473,136,41,UDP,3,BruteForce
2,72,140,227,UDP,0,PortScan
4,345,103,168,TCP,0,PortScan
21,2755,1290,8,UDP,0,Normal
51,1204,1764,15,TCP,0,Normal
16,176,442,10,UDP,4,BruteForce
4,8930,210,470,TCP,0,DDoS
1,7387,339,800,TCP,0,DDoS
4,3040,482,568,TCP,0,DDoS
56,2735,170,26,UDP,0,Normal
17,222,175,34,UDP,10,BruteForce
40,558,1415,18,TCP,0,Normal
30,1887,1590,12,UDP,0,Normal
1,5038,459,995,TCP,0,DDoS
10,326,179,180,TCP,0,PortScan
1,5553,137,661,TCP,0,DDoS
25,2684,1408,12,UDP,0,Normal
31,642,78,83,UDP,4,BruteForce
38,424,95,95,UDP,7,BruteForce
2,9123,448,299,TCP,0,DDoS
1,5095,485,180,TCP,0,DDoS
43,2650,1211,43,UDP,0,Normal
41,2479,1399,8,TCP,0,Normal
5,3459,79,700,TCP,0,DDoS
5,8546,102,172,TCP,0,DDoS
4,8716,358,919,TCP,0,DDoS
24,1409,772,12,UDP,0,Normal
6,268,147,173,UDP,0,PortScan
4,6336,495,815,TCP,0,DDoS
4,7928,95,682,TCP,0,DDoS
31,943,84,53,UDP,7,BruteForce
2,4050,99,504,TCP,0,DDoS
7,366,66,288,TCP,0,PortScan
12,324,68,57,UDP,3,BruteForce
15,714,356,12,UDP,3,BruteForce
3,6491,483,634,TCP,0,DDoS
6,477,76,294,UDP,0,PortScan
9,135,176,257,TCP,0,PortScan
2,9359,273,796,TCP,0,DDoS
1,3456,314,105,TCP,0,DDoS
6,375,61,121,TCP,0,PortScan
24,1871,1485,18,TCP,0,Normal
21,430,232,100,UDP,10,BruteForce
3,8456,452,572,TCP,0,DDoS
4,326,173,77,UDP,0,PortScan
22,1536,326,23,UDP,0,Normal
3,184,144,175,TCP,0,PortScan
7,422,196,63,UDP,0,PortScan
10,613,195,96,UDP,7,BruteForce
2,9949,297,561,TCP,0,DDoS
48,1164,187,25,TCP,0,Normal
25,652,416,51,UDP,10,BruteForce
28,654,243,78,UDP,7,BruteForce
35,307,60,42,UDP,8,BruteForce
35,579,287,29,UDP,5,BruteForce
3,303,97,145,UDP,0,PortScan
3,212,47,196,UDP,0,PortScan
5,7197,357,636,TCP,0,DDoS
5,415,31,246,TCP,0,PortScan
25,2485,496,19,TCP,0,Normal
11,165,824,19,TCP,0,Normal
7,556,775,22,TCP,0,Normal
19,850,474,57,UDP,7,BruteForce
20,602,678,27,TCP,0,Normal
1,4019,378,723,TCP,0,DDoS
4,7015,181,227,TCP,0,DDoS
20,869,422,44,UDP,7,BruteForce
38,719,1248,30,TCP,0,Normal
45,1375,1558,38,UDP,0,Normal
36,342,135,84,UDP,10,BruteForce
36,1225,120,24,TCP,0,Normal
5,8695,452,170,TCP,0,DDoS
35,683,452,26,UDP,10,BruteForce
35,821,257,71,UDP,5,BruteForce
5,269,75,75,TCP,0,PortScan
6,408,55,101,TCP,0,PortScan
2,7626,392,144,TCP,0,DDoS
11,1786,519,7,TCP,0,Normal
25,503,273,68,UDP,6,BruteForce
4,7821,167,490,TCP,0,DDoS
8,163,38,143,UDP,0,PortScan
26,746,331,31,UDP,3,BruteForce
1,180,25,121,TCP,0,PortScan
3,492,187,274,TCP,0,PortScan
22,653,484,97,UDP,8,BruteForce
43,1238,346,21,UDP,0,Normal
4,7666,119,804,TCP,0,DDoS
1,4968,68,826,TCP,0,DDoS
24,2491,250,33,UDP,0,Normal
59,594,1617,50,TCP,0,Normal
35,937,636,5,UDP,0,Normal
33,979,428,58,UDP,8,BruteForce
53,2191,1063,23,TCP,0,Normal
2,8913,61,496,TCP,0,DDoS
3,4561,239,511,TCP,0,DDoS
3,7733,398,545,TCP,0,DDoS
3,4897,390,114,TCP,0,DDoS
25,531,209,90,UDP,5,BruteForce
3,310,162,131,UDP,0,PortScan
36,2940,259,38,UDP,0,Normal
6,1048,405,6,UDP,0,Normal
10,486,129,261,UDP,0,PortScan
6,300,174,112,UDP,0,PortScan
37,210,310,29,UDP,3,BruteForce
11,169,282,42,UDP,3,BruteForce
3,8027,145,384,TCP,0,DDoS
27,527,325,52,UDP,10,BruteForce
14,118,465,97,UDP,3,BruteForce
30,1259,373,13,TCP,0,Normal
5,138,191,278,TCP,0,PortScan
3,6516,85,473,TCP,0,DDoS
2,7303,384,165,TCP,0,DDoS
1,3927,81,774,TCP,0,DDoS
9,483,162,255,TCP,0,PortScan
58,890,1184,42,TCP,0,Normal
12,933,272,55,UDP,9,BruteForce
12,2584,1901,10,UDP,0,Normal
34,1136,753,14,TCP,0,Normal
40,1262,1759,38,TCP,0,Normal
18,377,343,30,UDP,3,BruteForce
32,1680,1965,47,UDP,0,Normal
17,408,251,80,UDP,5,BruteForce
2,8256,157,913,TCP,0,DDoS
8,447,185,288,UDP,0,PortScan
16,359,418,58,UDP,6,BruteForce
33,355,177,43,UDP,8,BruteForce
10,284,167,279,TCP,0,PortScan
7,395,158,219,UDP,0,PortScan
12,891,461,29,UDP,9,BruteForce
12,651,316,20,UDP,6,BruteForce
11,407,452,89,UDP,5,BruteForce
27,134,349,58,UDP,9,BruteForce
35,134,494,39,UDP,4,BruteForce
3,454,78,227,TCP,0,PortScan
37,903,171,83,UDP,10,BruteForce
23,864,163,55,UDP,3,BruteForce
4,5941,170,854,TCP,0,DDoS
48,1689,374,12,TCP,0,Normal
1,288,168,184,UDP,0,PortScan
20,414,339,64,UDP,9,BruteForce
2,7372,51,742,TCP,0,DDoS
24,1980,355,40,TCP,0,Normal
20,2140,791,25,UDP,0,Normal
29,828,285,54,UDP,10,BruteForce
10,167,182,86,TCP,0,PortScan
4,4601,251,717,TCP,0,DDoS
28,569,261,89,UDP,8,BruteForce
5,150,126,252,UDP,0,PortScan
1,308,99,75,UDP,0,PortScan
24,1693,1270,46,UDP,0,Normal
5,162,104,115,UDP,0,PortScan
34,180,244,59,UDP,4,BruteForce
6,1461,453,20,TCP,0,Normal
35,390,1615,12,TCP,0,Normal
39,351,291,98,UDP,9,BruteForce
3,5964,113,897,TCP,0,DDoS
12,395,152,55,UDP,9,BruteForce
4,108,81,231,TCP,0,PortScan
47,2112,832,18,TCP,0,Normal
7,143,155,295,TCP,0,PortScan
2,9337,282,747,TCP,0,DDoS
19,692,349,41,UDP,0,Normal
36,296,95,67,UDP,9,BruteForce
2,7754,219,638,TCP,0,DDoS
4,119,160,295,UDP,0,PortScan
12,297,358,44,UDP,7,BruteForce
30,1756,1217,10,UDP,0,Normal
4,7433,126,123,TCP,0,DDoS
10,422,165,41,UDP,7,BruteForce
5,243,176,139,TCP,0,PortScan
38,608,493,34,UDP,3,BruteForce
2,3205,281,255,TCP,0,DDoS
3,6846,385,801,TCP,0,DDoS
9,95,27,197,UDP,0,PortScan
5,990,1306,21,TCP,0,Normal
2,7919,469,615,TCP,0,DDoS
5,5975,298,122,TCP,0,DDoS
9,203,144,129,UDP,0,PortScan
28,699,212,48,UDP,7,BruteForce
4,3290,328,685,TCP,0,DDoS
2,8847,252,856,TCP,0,DDoS
5,6257,487,660,TCP,0,DDoS
28,951,405,83,UDP,3,BruteForce
5,769,1708,27,TCP,0,Normal
21,707,246,31,UDP,6,BruteForce
12,181,284,84,UDP,5,BruteForce
38,485,300,81,UDP,7,BruteForce
20,638,91,91,UDP,6,BruteForce
4,459,166,205,TCP,0,PortScan
6,106,116,63,TCP,0,PortScan
1,7252,404,268,TCP,0,DDoS
3,337,173,136,TCP,0,PortScan
5,5840,236,652,TCP,0,DDoS
2,370,26,111,TCP,0,PortScan
9,106,137,129,TCP,0,PortScan
4,7028,160,664,TCP,0,DDoS
1,235,96,126,UDP,0,PortScan
37,790,406,59,UDP,10,BruteForce
51,2799,575,31,TCP,0,Normal
31,160,53,93,UDP,4,BruteForce
9,171,99,110,TCP,0,PortScan
33,1592,1672,21,TCP,0,Normal
1,5963,285,761,TCP,0,DDoS
33,458,121,81,UDP,10,BruteForce
2,446,165,254,TCP,0,PortScan
7,325,105,67,TCP,0,PortScan
30,416,79,92,UDP,4,BruteForce
4,8301,363,410,TCP,0,DDoS
40,970,300,82,UDP,8,BruteForce
5,393,189,197,UDP,0,PortScan
1,196,24,232,TCP,0,PortScan
3,7062,368,990,TCP,0,DDoS
27,1190,1213,41,UDP,0,Normal
6,336,103,224,TCP,0,PortScan
1,373,117,169,TCP,0,PortScan
23,2821,1811,48,UDP,0,Normal
8,205,129,81,UDP,0,PortScan
6,108,34,161,TCP,0,PortScan
12,927,287,53,UDP,5,BruteForce
1,4592,68,538,TCP,0,DDoS
30,2817,688,26,UDP,0,Normal
19,973,125,89,UDP,9,BruteForce
17,1971,592,29,UDP,0,Normal
9,128,96,186,UDP,0,PortScan
9,2373,1963,5,UDP,0,Normal
20,1010,888,45,UDP,0,Normal
4,196,194,109,UDP,0,PortScan
21,260,480,73,UDP,9,BruteForce
54,2960,754,20,UDP,0,Normal
17,2220,490,29,UDP,0,Normal
57,561,1673,6,TCP,0,Normal
2,357,169,57,TCP,0,PortScan
28,241,241,45,UDP,3,BruteForce
5,3994,494,106,TCP,0,DDoS
19,113,499,33,UDP,8,BruteForce
59,192,1045,47,TCP,0,Normal
29,1758,1079,8,UDP,0,Normal
22,630,256,12,UDP,6,BruteForce
1,462,69,213,TCP,0,PortScan
5,4612,82,442,TCP,0,DDoS
35,706,62,31,UDP,8,BruteForce
40,626,301,66,UDP,7,BruteForce
2,8567,179,992,TCP,0,DDoS
19,691,50,69,UDP,3,BruteForce
17,1562,590,38,TCP,0,Normal
5,497,29,245,UDP,0,PortScan
9,2731,1583,38,UDP,0,Normal
32,309,409,93,UDP,10,BruteForce
8,222,153,104,TCP,0,PortScan
4,5763,260,941,TCP,0,DDoS
2,8066,430,307,TCP,0,DDoS
4,478,170,261,TCP,0,PortScan
29,846,434,95,UDP,3,BruteForce
1,222,99,153,TCP,0,PortScan
11,998,282,90,UDP,6,BruteForce
55,1829,1499,13,TCP,0,Normal
22,981,185,19,UDP,9,BruteForce
29,1912,877,22,TCP,0,Normal
43,425,1467,28,TCP,0,Normal
40,141,282,62,UDP,5,BruteForce
30,656,178,80,UDP,8,BruteForce
1,6580,384,139,TCP,0,DDoS
45,717,1010,33,UDP,0,Normal
3,9785,375,711,TCP,0,DDoS
2,5126,499,810,TCP,0,DDoS
4,368,124,50,UDP,0,PortScan
19,117,591,40,TCP,0,Normal
9,335,188,108,UDP,0,PortScan
1,3712,339,724,TCP,0,DDoS
5,112,159,140,UDP,0,PortScan
7,340,75,87,UDP,0,PortScan
8,203,53,218,TCP,0,PortScan
1,9624,159,900,TCP,0,DDoS
1,375,46,124,UDP,0,PortScan
2,427,52,62,TCP,0,PortScan
4,4214,263,378,TCP,0,DDoS
4,458,78,147,TCP,0,PortScan
48,805,362,22,UDP,0,Normal
3,7599,321,740,TCP,0,DDoS
6,234,157,288,UDP,0,PortScan
57,2095,952,48,TCP,0,Normal
5,66,79,284,UDP,0,PortScan
21,431,109,63,UDP,6,BruteForce
35,2936,896,9,TCP,0,Normal
36,2424,480,18,UDP,0,Normal
14,743,394,63,UDP,8,BruteForce
13,744,260,84,UDP,3,BruteForce
5,239,164,208,UDP,0,PortScan
5,2890,1602,10,UDP,0,Normal
4,416,147,53,TCP,0,PortScan
18,936,252,34,UDP,5,BruteForce
6,323,196,211,UDP,0,PortScan
13,1758,1453,34,TCP,0,Normal
31,1971,1859,11,UDP,0,Normal
26,1182,501,27,UDP,0,Normal
